c_id,number_of_doors,tyre_type,number_of_cylinders,drive_type,turbo_charger,super_charger,length(mm),width(mm),height(mm),color,Mileage(Kmpl),Seats,oem,model,modelYear,variantName,price,kilometers_driven,ownerNo,Driver Airbag,Passenger Airbag,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Centeral Locking,model_freq,variantName_freq,color_freq,drive_type_freq,tyre_type_freq,Insurance Type_Comprehensive,Insurance Type_Third Party,Fuel Type_Cng,Fuel Type_Diesel,Fuel Type_Electric,Fuel Type_Lpg,Fuel Type_Petrol,Body Type_Convertibles,Body Type_Coupe,Body Type_Hatchback,Body Type_Hybrids,Body Type_MUV,Body Type_Minivans,Body Type_Pickup Trucks,Body Type_SUV,Body Type_Sedan,Body Type_Wagon,transmission_Automatic,transmission_Manual,city_bangalore,city_chennai,city_delhi,city_hyderabad,city_jaipur,city_kolkata
7034,5,Tubeless Radial,4,FWD,0,0,3995,1710,1505,Blue,18,5,Hyundai,Hyundai i20,2013,Sportz 1.2,440000,36359,1,1,0,1,1,1,1,1,0,1,0.03955072290596248,0.007886246863424543,0.07229059624805831,0.6674632572589317,0.7710598637830087,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
7035,4,Tubeless,4,FWD,1,0,4598,1894,1706,Silver,17,5,Tata,Tata Harrier,2019,XZ BSIV,1460000,70000,2,1,1,1,1,1,1,1,0,0,0.0035846576651929743,0.0008364201218783606,0.25905126060461225,0.6674632572589317,0.1932130481539013,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
7036,5,Tubeless Radial,4,FWD,1,0,4655,1835,1760,White,0,5,MG,MG Hector,2022,Sharp CVT,2041000,7500,1,1,1,1,1,1,1,1,0,0,0.005735452264308758,0.001194885888397658,0.1977536145298124,0.6674632572589317,0.7710598637830087,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
7037,4,Tubeless,4,FWD,0,0,4440,1729,1475,Black,17,5,Hyundai,Hyundai Verna,2017,VTVT 1.6 AT SX Option,1033000,30301,1,1,1,1,1,1,1,1,0,1,0.021746923168837376,0.0007169315330385948,0.051141116023419766,0.6674632572589317,0.1932130481539013,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
7038,4,Tubeless Radial,4,FWD,0,0,3585,1595,1550,Gold,20,5,Hyundai,Hyundai i10,2010,Sportz 1.2,275000,66000,1,0,0,1,1,1,1,0,1,1,0.021866411757677142,0.007886246863424543,0.006332895208507588,0.6674632572589317,0.7710598637830087,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
7039,5,Tubeless,4,FWD,0,0,3985,1734,1505,White,19,5,Hyundai,Hyundai i20,2017,Sportz 1.2,676000,56010,1,1,0,1,1,1,1,1,0,1,0.03955072290596248,0.007886246863424543,0.1977536145298124,0.6674632572589317,0.1932130481539013,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
7040,5,Tubeless Radial,4,AWD,1,0,4656,1890,1639,White,18,5,Mercedes-Benz,Mercedes-Benz GLC,2017,220d 4MATIC Style,4290000,47000,1,1,1,1,1,1,1,1,0,0,0.0026287489544748474,0.0001194885888397658,0.1977536145298124,0.034890667941211616,0.7710598637830087,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
7041,5,Tubeless,4,FWD,1,0,4331,2000,1671,Silver,19,5,Nissan,Nissan Terrano,2014,XV Premium 110 PS,650000,60000,2,1,1,1,1,1,1,1,0,0,0.0015533516549169554,0.0003584657665192974,0.25905126060461225,0.6674632572589317,0.1932130481539013,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
7042,5,Tubeless,4,FWD,1,0,3840,1735,1530,Red,25,5,Maruti,Maruti Swift,2014,VDI BSIV,444000,83829,1,0,0,1,1,1,1,1,0,0,0.041821006093918034,0.0027482375433146135,0.09535189389413311,0.6674632572589317,0.1932130481539013,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
7043,5,Tubeless Radial,3,FWD,0,0,3731,1579,1474,Silver,22,5,Renault,Renault KWID,2020,1.0 RXT AMT Opt,510000,10000,1,1,1,1,1,1,1,1,1,1,0.01792328832596487,0.001194885888397658,0.25905126060461225,0.6674632572589317,0.7710598637830087,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
7044,5,Tubeless Radial,4,FWD,1,0,4315,1822,1695,Gray,20,5,Renault,Renault Duster,2016,110PS Diesel RxZ AMT,925000,35000,2,1,1,1,1,1,1,1,0,0,0.008364201218783606,0.0002389771776795316,0.06141713466363962,0.6674632572589317,0.7710598637830087,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
7045,4,Tubeless Radial,4,FWD,0,0,4440,1695,1495,White,18,5,Honda,Honda City,2019,i-VTEC CVT V,1024000,51116,2,1,1,1,1,1,1,1,0,1,0.04421077787071335,0.0007169315330385948,0.1977536145298124,0.6674632572589317,0.7710598637830087,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
7046,4,Tubeless Radial,4,FWD,1,0,4386,1699,1466,Silver,21,5,Skoda,Skoda Rapid,2016,1.5 TDI Elegance Black Package,500000,80000,3,1,1,1,1,1,1,1,0,0,0.007886246863424543,0.0001194885888397658,0.25905126060461225,0.6674632572589317,0.7710598637830087,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
7047,5,Tubeless Radial,4,FWD,1,0,3971,1682,1469,Silver,17,5,Volkswagen,Volkswagen Polo,2017,GT TSI,995000,40000,2,1,1,1,1,1,1,1,0,1,0.017564822559445574,0.0021507945991157845,0.25905126060461225,0.6674632572589317,0.7710598637830087,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
7048,5,Tubeless Radial,4,AWD,0,0,4575,1820,1680,White,11,5,Honda,Honda CR-V,2012,2.4L 4WD AT,935000,85565,2,1,1,1,1,1,1,0,0,1,0.0016728402437567213,0.0009559087107181264,0.1977536145298124,0.034890667941211616,0.7710598637830087,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
7049,4,Tubeless Radial,3,FWD,0,0,3998,1765,1647,Silver,17,5,Ford,Ford Ecosport,2018,1.5 Petrol Titanium Plus BSIV,834000,36916,1,1,1,1,1,1,1,1,0,0,0.01995459433624089,0.0003584657665192974,0.25905126060461225,0.6674632572589317,0.7710598637830087,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
7050,5,Tubeless Radial,4,FWD,1,0,3971,1682,1469,Silver,20,5,Volkswagen,Volkswagen Polo,2015,1.5 TDI Highline,560000,90000,1,1,1,1,1,1,1,1,0,1,0.017564822559445574,0.00227028318795555,0.25905126060461225,0.6674632572589317,0.7710598637830087,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
7051,5,Tubeless Radial,4,4WD,0,0,3845,1735,1530,Silver,22,5,Maruti,Maruti Swift,2012,VXI,454000,112795,1,1,1,1,1,1,1,1,0,0,0.041821006093918034,0.04026765443900108,0.15306488230374,0.2200979806428486,0.7710598637830087,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
7052,4,Tubeless Radial,4,4WD,1,0,4549,1992,1446,Silver,0,5,Mercedes-Benz,Mercedes-Benz A-Class Limousine,2021,A 200 BSVI,3690000,11000,1,1,1,1,1,1,1,1,0,0,0.0004779543553590632,0.0003584657665192974,0.15306488230374,0.2200979806428486,0.7710598637830087,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
7053,5,Tubeless Radial,4,RWD,0,0,4585,1760,1760,Silver,11,7,Toyota,Toyota Innova,2014,2.0 VX (Petrol) 7 Seater,1100000,120000,2,1,1,1,1,1,1,1,0,1,0.006691360975026885,0.0001194885888397658,0.25905126060461225,0.05102162743458,0.7710598637830087,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
7054,5,Tubeless Radial,4,FWD,0,0,3610,1680,1500,Red,19,5,Honda,Honda Brio,2016,S MT,462000,36685,2,0,0,1,1,1,1,1,0,1,0.00740829250806548,0.004779543553590632,0.09535189389413311,0.6674632572589317,0.7710598637830087,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
7055,5,Tubeless Radial,4,AWD,0,0,4660,1890,1760,Silver,12,7,Hyundai,Hyundai Santa Fe,2012,4x4 AT,900000,120000,2,1,1,1,1,1,1,1,0,1,0.0003584657665192974,0.0004779543553590632,0.25905126060461225,0.034890667941211616,0.7710598637830087,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
7056,4,Runflat,4,4WD,1,0,5091,1902,1538,Blue,13,4,BMW,BMW 6 Series,2022,GT 630i M Sport BSVI,7900000,4000,1,1,1,1,1,1,1,1,0,0,0.0008364201218783606,0.0001194885888397658,0.07229059624805831,0.2200979806428486,0.00513800932010993,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
7057,5,Tubeless Radial,4,FWD,0,0,3995,1745,1510,Silver,21,5,Maruti,Maruti Baleno,2019,1.2 CVT Alpha,843000,32184,2,1,1,1,1,1,1,1,0,1,0.03524913370773091,0.0027482375433146135,0.15306488230374,0.6674632572589317,0.7710598637830087,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
7058,5,Tubeless Radial,3,FWD,1,0,3995,1745,1510,White,21,5,Maruti,Maruti Baleno RS,2018,1.0 Petrol,799000,32279,1,1,1,1,1,1,1,1,0,1,0.0003584657665192974,0.0003584657665192974,0.1977536145298124,0.6674632572589317,0.7710598637830087,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
7059,5,Tubeless,4,FWD,0,0,3985,1734,1505,White,19,5,Hyundai,Hyundai i20,2015,Asta Option 1.2,576000,59698,1,1,1,1,1,1,1,1,0,1,0.03955072290596248,0.0015533516549169554,0.1977536145298124,0.6674632572589317,0.1932130481539013,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
7060,5,Tubeless Radial,4,4WD,1,0,4329,1813,1626,Gray,20,5,Renault,Renault Captur,2018,1.5 Diesel Platine,949000,46071,1,1,1,1,1,1,1,1,0,0,0.0008364201218783606,0.0002389771776795316,0.06141713466363962,0.2200979806428486,0.7710598637830087,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
7061,5,Tubeless Radial,4,FWD,1,0,3995,1790,1640,Yellow,24,5,Maruti,Maruti Vitara Brezza,2017,ZDi,795000,90000,1,1,1,1,1,1,1,1,0,1,0.01111243876209822,0.0033456804875134426,0.002509260365635082,0.6674632572589317,0.7710598637830087,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
7062,5,Radial,3,FWD,1,0,3995,1770,1605,Blue,18,5,Hyundai,Hyundai Venue,2019,SX Turbo BSIV,1085000,9554,1,1,1,1,1,1,1,1,0,1,0.00967857569602103,0.0007169315330385948,0.07229059624805831,0.6674632572589317,0.025929023778229178,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
7063,5,Tubeless Radial,4,4WD,0,0,4405,1818,1640,Green,14,5,Jeep,Jeep Compass,2022,1.4 Limited Opt DCT BSVI,2590000,14000,1,1,1,1,1,1,1,1,0,1,0.012307324650495877,0.0002389771776795316,0.005376986497789461,0.2200979806428486,0.7710598637830087,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
7064,5,Tubeless Radial,4,FWD,1,0,4315,1822,1695,Brown,20,5,Renault,Renault Duster,2013,85PS Diesel RxE,516000,74499,2,0,0,1,1,1,1,1,1,1,0.008364201218783606,0.0007169315330385948,0.03106703309833911,0.6674632572589317,0.7710598637830087,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
7065,4,Tubeless Radial,3,FWD,0,0,3998,1765,1647,Gray,15,5,Ford,Ford Ecosport,2017,1.5 Petrol Trend Plus AT BSIV,777000,56211,2,1,1,1,1,1,1,1,0,0,0.01995459433624089,0.0003584657665192974,0.06141713466363962,0.6674632572589317,0.7710598637830087,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
7066,5,Tubeless Radial,4,FWD,0,0,3955,1694,1544,White,18,5,Honda,Honda Jazz,2019,V,753000,9001,1,1,1,1,1,1,1,1,0,0,0.01338272195005377,0.0013143744772374237,0.1977536145298124,0.6674632572589317,0.7710598637830087,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
7067,5,Tubeless Radial,4,FWD,1,0,4585,1890,1785,Orange,16,7,Mahindra,Mahindra XUV500,2017,AT W10 1.99 mHawk,1226000,65457,2,1,1,1,1,1,1,1,0,0,0.015414027960329788,0.0003584657665192974,0.012187836061656111,0.6674632572589317,0.7710598637830087,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
7068,5,Tubeless Radial,4,FWD,0,0,3955,1694,1544,Red,19,5,Honda,Honda Jazz,2017,1.2 V i VTEC,725000,23682,1,1,1,1,1,1,1,1,0,1,0.01338272195005377,0.002389771776795316,0.09535189389413311,0.6674632572589317,0.7710598637830087,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
7069,4,Tubeless,4,FWD,1,0,4440,1729,1475,Red,22,5,Hyundai,Hyundai Verna,2020,CRDi 1.6 SX,1150000,50000,1,1,1,1,1,1,1,1,0,1,0.021746923168837376,0.0003584657665192974,0.09535189389413311,0.6674632572589317,0.1932130481539013,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
7070,5,Tubeless,4,FWD,1,0,3840,1735,1530,White,25,5,Maruti,Maruti Swift,2015,ZDI BSIV,629000,134557,2,1,1,1,1,1,1,1,0,0,0.041821006093918034,0.000597442944198829,0.1977536145298124,0.6674632572589317,0.1932130481539013,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
7071,4,Tubeless Radial,4,4WD,0,0,3995,1735,1515,Blue,22,5,Maruti,Maruti Swift Dzire,2013,VXI,447000,96567,2,1,1,1,1,1,1,1,0,0,0.03023061297646075,0.04026765443900108,0.07229059624805831,0.2200979806428486,0.7710598637830087,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
7072,5,Tubeless Radial,3,FWD,0,0,3715,1635,1565,White,23,5,Maruti,Maruti Celerio,2015,VXI,400000,120000,3,0,0,1,1,1,1,1,1,1,0.0181622655036444,0.04026765443900108,0.1977536145298124,0.6674632572589317,0.7710598637830087,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
7073,5,Tubeless Radial,4,FWD,1,0,4265,1695,1685,White,21,7,Maruti,Maruti Ertiga,2014,ZDI,786000,83007,2,1,1,1,1,1,1,1,0,0,0.009798064284860795,0.0009559087107181264,0.1977536145298124,0.6674632572589317,0.7710598637830087,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
7074,5,Tubeless Radial,4,FWD,0,0,3955,1694,1544,Maroon,19,5,Honda,Honda Jazz,2018,1.2 VX i VTEC,745000,34000,1,1,1,1,1,1,1,1,0,1,0.01338272195005377,0.00227028318795555,0.008483689807623372,0.6674632572589317,0.7710598637830087,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
7075,5,Tubeless,4,FWD,0,0,3765,1660,1520,White,19,5,Hyundai,Hyundai Grand i10,2014,AT Asta,490000,81634,1,0,0,1,1,1,1,1,0,1,0.03106703309833911,0.0019118174214362528,0.1977536145298124,0.6674632572589317,0.1932130481539013,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
7076,4,Tubeless Radial,4,FWD,0,0,4440,1695,1495,Brown,18,5,Honda,Honda City,2017,i-VTEC CVT ZX,942000,57284,2,1,1,1,1,1,1,1,0,1,0.04421077787071335,0.0013143744772374237,0.03106703309833911,0.6674632572589317,0.7710598637830087,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
7077,5,Tubeless Radial,4,FWD,0,0,3999,1765,1708,Silver,16,5,Ford,Ford Ecosport,2016,1.5 Ti VCT AT Titanium BSIV,675000,70000,2,1,1,1,1,1,1,1,0,0,0.01995459433624089,0.0008364201218783606,0.15306488230374,0.6674632572589317,0.7710598637830087,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
7078,5,Tubeless Radial,4,FWD,0,0,3610,1680,1500,Red,19,5,Honda,Honda Brio,2013,S MT,330000,70000,2,0,0,1,1,1,1,1,0,1,0.00740829250806548,0.004779543553590632,0.09535189389413311,0.6674632572589317,0.7710598637830087,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
7079,4,Tubeless Radial,4,FWD,0,0,4425,1730,1495,White,18,5,Toyota,Toyota Yaris,2018,G CVT BSIV,875000,46429,2,1,1,1,1,1,1,1,0,0,0.002031306010276019,0.0001194885888397658,0.1977536145298124,0.6674632572589317,0.7710598637830087,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
7080,5,Tubeless Radial,4,FWD,0,0,3995,1745,1510,White,21,5,Maruti,Maruti Baleno,2017,1.2 Alpha,869000,17624,1,1,1,1,1,1,1,1,0,1,0.03524913370773091,0.0035846576651929743,0.1977536145298124,0.6674632572589317,0.7710598637830087,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
7081,4,Tubeless Radial,4,FWD,1,0,4384,1699,1466,Blue,21,5,Volkswagen,Volkswagen Vento,2012,Diesel Highline,425000,100000,2,1,1,1,1,1,1,1,0,1,0.008125224041104075,0.0017923288325964871,0.07229059624805831,0.6674632572589317,0.7710598637830087,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
7082,4,Tubeless Radial,4,FWD,0,0,4440,1695,1495,Silver,17,5,Honda,Honda City,2019,i-VTEC V,1070000,30000,1,1,1,1,1,1,1,1,0,1,0.04421077787071335,0.0021507945991157845,0.25905126060461225,0.6674632572589317,0.7710598637830087,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
7083,4,Tubeless Radial,3,FWD,0,0,3998,1765,1647,Blue,16,5,Ford,Ford Ecosport,2018,1.5 Petrol Titanium,1025000,49690,2,1,1,1,1,1,1,1,0,1,0.01995459433624089,0.0007169315330385948,0.07229059624805831,0.6674632572589317,0.7710598637830087,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
7084,5,Tubeless,4,FWD,1,0,4585,1890,1785,White,16,7,Mahindra,Mahindra XUV500,2016,W6 2WD,1000000,110000,1,1,1,1,1,1,1,1,0,0,0.015414027960329788,0.00227028318795555,0.1977536145298124,0.6674632572589317,0.1932130481539013,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
7085,4,Tubeless Radial,4,FWD,1,0,4560,1730,1487,Gray,16,5,Fiat,Fiat Linea,2009,Emotion Pack,375000,50000,1,1,1,1,1,1,1,1,0,0,0.0014338630660771896,0.0004779543553590632,0.013980164894252599,0.6674632572589317,0.7710598637830087,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
7086,4,Tubeless Radial,4,FWD,1,0,4560,1730,1487,Gray,16,5,Fiat,Fiat Linea,2009,Emotion Pack,375000,50000,1,1,1,1,1,1,1,1,0,0,0.0014338630660771896,0.0004779543553590632,0.013980164894252599,0.6674632572589317,0.7710598637830087,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
7087,4,Tubeless Radial,3,FWD,0,0,3998,1765,1647,Silver,15,5,Ford,Ford Ecosport,2018,1.5 Petrol Titanium Plus AT BSIV,844000,55702,1,1,1,1,1,1,1,1,0,0,0.01995459433624089,0.0014338630660771896,0.15306488230374,0.6674632572589317,0.7710598637830087,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
7088,5,Tubeless Radial,4,FWD,1,0,3995,1760,1555,Brown,21,5,Hyundai,Hyundai i20 Active,2016,1.4 SX,764000,45046,1,1,1,1,1,1,1,1,0,1,0.002867726132154379,0.0004779543553590632,0.03106703309833911,0.6674632572589317,0.7710598637830087,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
7089,5,Tubeless Radial,4,FWD,0,0,3775,1680,1620,Silver,18,5,Maruti,Maruti Ritz,2014,VXi,420000,53000,2,0,0,1,1,1,1,1,0,1,0.005257497908949695,0.003465169076353208,0.15306488230374,0.6674632572589317,0.7710598637830087,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
7090,5,Tubeless Radial,4,FWD,1,0,3995,1745,1510,Red,27,5,Maruti,Maruti Baleno,2016,1.3 Alpha,684000,94695,1,1,1,1,1,1,1,1,0,1,0.03524913370773091,0.0015533516549169554,0.09535189389413311,0.6674632572589317,0.7710598637830087,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
7091,5,Tubeless Radial,4,FWD,0,0,3995,1745,1510,Silver,21,5,Maruti,Maruti Baleno,2019,1.2 Alpha,803000,22162,1,1,1,1,1,1,1,1,0,1,0.03524913370773091,0.0035846576651929743,0.15306488230374,0.6674632572589317,0.7710598637830087,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
7092,5,Tubeless Radial,3,FWD,0,0,3565,1525,1590,Silver,18,5,Hyundai,Hyundai Santro Xing,2010,GLS,320000,70000,2,0,0,1,1,1,1,1,1,1,0.0071693153303859485,0.003106703309833911,0.25905126060461225,0.6674632572589317,0.7710598637830087,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
7093,4,Tubeless Radial,4,FWD,1,0,4440,1695,1495,Silver,26,5,Honda,Honda City,2017,i DTec V,804000,115331,1,1,1,1,1,1,1,1,0,1,0.04421077787071335,0.0003584657665192974,0.15306488230374,0.6674632572589317,0.7710598637830087,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
7094,4,Tubeless Radial,4,RWD,1,0,4852,1822,1483,Silver,10,5,Mercedes-Benz,Mercedes-Benz E-Class,2013,E 220 CDI Avantgarde,1400000,70000,2,1,1,1,1,1,1,1,0,0,0.005496475086629227,0.0002389771776795316,0.25905126060461225,0.05102162743458,0.7710598637830087,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
7095,5,Tubeless Radial,4,4WD,0,0,3845,1735,1530,White,22,5,Maruti,Maruti Swift,2016,VXI,548000,42233,2,1,1,1,1,1,1,1,0,0,0.041821006093918034,0.04026765443900108,0.1977536145298124,0.2200979806428486,0.7710598637830087,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
7096,5,Tubeless,4,FWD,0,0,3765,1660,1520,Silver,19,5,Hyundai,Hyundai Grand i10,2019,1.2 Kappa Sportz BSIV,619000,20941,1,1,1,1,1,1,1,1,0,1,0.03106703309833911,0.00370414625403274,0.25905126060461225,0.6674632572589317,0.1932130481539013,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
7097,5,Tubeless Radial,4,FWD,1,0,3995,1790,1640,Red,24,5,Maruti,Maruti Vitara Brezza,2018,ZDi Plus Dual Tone,1000000,50000,2,1,1,1,1,1,1,1,0,1,0.01111243876209822,0.0009559087107181264,0.09535189389413311,0.6674632572589317,0.7710598637830087,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
7098,5,Tubeless Radial,4,FWD,0,0,3999,1734,1601,Brown,18,5,Honda,Honda WR-V,2018,i-VTEC VX,865000,46602,1,1,1,1,1,1,1,1,0,1,0.009798064284860795,0.006093918030828056,0.03106703309833911,0.6674632572589317,0.7710598637830087,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
7099,5,Tubeless Radial,5,AWD,1,0,4755,1900,1840,White,11,7,Mahindra Ssangyong,Mahindra Ssangyong Rexton,2014,RX7,1000000,50000,2,1,1,1,1,1,1,1,0,1,0.0004779543553590632,0.0003584657665192974,0.1977536145298124,0.034890667941211616,0.7710598637830087,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
7100,5,Tubeless,4,FWD,1,0,3840,1735,1530,Red,25,5,Maruti,Maruti Swift,2014,VDI BSIV,535000,104000,2,0,0,1,1,1,1,1,0,0,0.041821006093918034,0.0027482375433146135,0.09535189389413311,0.6674632572589317,0.1932130481539013,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
7101,4,Tubeless Radial,4,FWD,1,0,3998,1765,1647,Brown,23,5,Ford,Ford Ecosport,2018,1.5 Diesel Titanium Plus BSIV,975000,90000,1,1,1,1,1,1,1,1,0,0,0.01995459433624089,0.000597442944198829,0.03106703309833911,0.6674632572589317,0.7710598637830087,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
7102,5,Tubeless Radial,4,FWD,0,0,3995,1745,1510,Blue,21,5,Maruti,Maruti Baleno,2017,1.2 Zeta,699000,50035,1,1,1,1,1,1,1,1,0,1,0.03524913370773091,0.0059744294419882904,0.07229059624805831,0.6674632572589317,0.7710598637830087,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
7103,5,Tubeless Radial,3,4WD,1,0,3993,1811,1606,Gray,18,5,Tata,Tata Nexon,2021,XZ Plus DualTone Roof (O),1150000,80000,1,1,1,1,1,1,1,1,0,0,0.01051499581789939,0.0001194885888397658,0.013980164894252599,0.2200979806428486,0.7710598637830087,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
7104,5,Tubeless,4,FWD,0,0,3985,1734,1505,Maroon,19,5,Hyundai,Hyundai i20,2015,Sportz Option 1.2,625000,90000,2,1,0,1,1,1,1,1,0,1,0.03955072290596248,0.0001194885888397658,0.008483689807623372,0.6674632572589317,0.1932130481539013,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
